1787040627633338880,-0.06686,0.18715,-0.01373,0.85941,-0.50839,-0.01494,0.05237,
1787040627700005888,-0.09195,0.33179,-0.01895,0.86653,-0.49361,-0.05365,0.05087,
1787040627900007936,-0.02102,0.29162,0.02492,0.87358,-0.45077,-0.18326,-0.00893,
1787040627966672896,0.00553,0.30631,0.03655,0.88210,-0.45055,-0.13746,0.00169,
1787040628033338112,0.02498,0.34568,0.04878,0.88354,-0.45780,-0.09873,-0.00582,
1787040628100007936,0.04168,0.38242,0.06058,0.89209,-0.44640,-0.06584,-0.02369,
1787040628166671872,0.05625,0.40747,0.06606,0.89488,-0.44192,-0.03504,-0.05159,
1787040628233338112,0.07373,0.44056,0.07466,0.89710,-0.43216,-0.00444,-0.09181,
1787040628300007168,0.09142,0.47509,0.07806,0.89921,-0.41590,0.02398,-0.13368,
1787040628366672896,0.10857,0.50879,0.08129,0.89631,-0.40409,0.05648,-0.17365,
1787040628433339136,0.13279,0.55342,0.07963,0.88661,-0.40067,0.09651,-0.20995,
1787040628500005888,0.15598,0.60369,0.07770,0.87305,-0.39614,0.14034,-0.24732,
1787040628566673152,0.17366,0.64925,0.07573,0.85776,-0.38319,0.17641,-0.29376,
1787040628633337856,0.19407,0.69031,0.07872,0.83941,-0.36471,0.21480,-0.34094,
1787040628700006912,0.21322,0.73081,0.08939,0.81654,-0.34181,0.25471,-0.38930,
1787040628766673152,0.22957,0.76752,0.09877,0.79093,-0.32255,0.28437,-0.43534,
1787040628833338880,0.25495,0.80870,0.10907,0.76425,-0.31181,0.30480,-0.47518,
1787040628900007936,0.28443,0.84064,0.11801,0.74016,-0.30071,0.32161,-0.50824,
1787040628966672896,0.32077,0.86539,0.12078,0.71783,-0.28090,0.34004,-0.53869,
1787040629033339136,0.36692,0.89492,0.12052,0.69689,-0.26597,0.35187,-0.56550,
1787040629100007168,0.42600,0.92178,0.11957,0.68046,-0.25441,0.36032,-0.58517,
1787040629166672896,0.48016,0.96038,0.11595,0.66698,-0.24721,0.36329,-0.60169,
1787040629233338112,0.54492,0.98901,0.11337,0.65759,-0.23924,0.36242,-0.61563,
1787040629300005888,0.60908,1.00860,0.11920,0.64841,-0.23288,0.36203,-0.62791,
1787040629366672896,0.67297,1.02774,0.12770,0.63208,-0.22484,0.36825,-0.64368,
1787040629433339136,0.72785,1.04298,0.14146,0.61488,-0.21846,0.37580,-0.65800,
1787040629500005888,0.78516,1.05796,0.15007,0.59808,-0.21725,0.38055,-0.67103,
1787040629566673920,0.83431,1.07443,0.14654,0.58649,-0.21719,0.38111,-0.68089,
1787040629633338880,0.88016,1.08201,0.13918,0.57896,-0.20859,0.37673,-0.69237,
1787040629700006912,0.93646,1.08721,0.12494,0.57168,-0.20155,0.37431,-0.70175,
1787040629766674944,1.01651,1.09107,0.11073,0.56590,-0.19393,0.37581,-0.70775,
1787040629833338880,1.10180,1.09288,0.10313,0.56168,-0.18454,0.37660,-0.71318,
1787040629900006912,1.17861,1.08690,0.10804,0.56110,-0.17030,0.37915,-0.71582,
1787040630033339904,1.33924,1.06052,0.14602,0.54531,-0.15587,0.39930,-0.72035,
1787040630100006144,1.41506,1.04103,0.15969,0.53333,-0.14841,0.40794,-0.72603,
1787040630166671872,1.49215,1.01568,0.15819,0.52657,-0.13538,0.41830,-0.72762,
1787040630233339136,1.58193,0.98916,0.14741,0.52473,-0.12001,0.42645,-0.72691,
1787040630366672128,1.74613,0.92896,0.11606,0.52182,-0.10560,0.43346,-0.72709,
1787040630500005120,1.92156,0.86455,0.11271,0.52245,-0.12083,0.43089,-0.72580,
1787040630633338880,2.10182,0.80754,0.14542,0.52034,-0.14182,0.42660,-0.72605,
1787040630700007936,2.19629,0.78589,0.15112,0.51692,-0.15752,0.42467,-0.72638,
1787040630766671872,2.28078,0.76768,0.14631,0.51890,-0.16955,0.41560,-0.72751,
1787040630833339904,2.38999,0.74276,0.13385,0.52321,-0.18111,0.40898,-0.72539,
1787040630966671104,2.57214,0.69636,0.10238,0.53299,-0.19530,0.40673,-0.71579,
1787040631100006144,2.77199,0.64219,0.11099,0.53632,-0.20676,0.41534,-0.70506,
1787040631233338112,2.94662,0.56627,0.14383,0.53673,-0.19901,0.43267,-0.69650,
1787040631366672128,3.11393,0.48547,0.13741,0.54195,-0.17704,0.43394,-0.69760,
1787040631500006912,3.27583,0.40632,0.10301,0.55371,-0.17243,0.42087,-0.69752,
1787040631566672128,3.36769,0.36557,0.09750,0.56267,-0.17827,0.40814,-0.69645,
1787040631633337856,3.44916,0.33107,0.10508,0.57639,-0.18978,0.39473,-0.68989,
1787040631700006912,3.53921,0.29906,0.12367,0.58876,-0.19704,0.38105,-0.68508,
1787040631766673152,3.63403,0.26972,0.14388,0.59692,-0.21026,0.38385,-0.67241,
1787040631833338880,3.73898,0.24092,0.14928,0.59930,-0.22581,0.38987,-0.66170,
1787040631900006144,3.84475,0.21337,0.13896,0.60072,-0.23781,0.39400,-0.65371,
1787040631966672896,3.95755,0.18534,0.11779,0.59565,-0.25224,0.40842,-0.64403,
1787040632166671872,4.28351,0.10723,0.10058,0.58403,-0.24700,0.41173,-0.65451,
1787040632366671104,4.56998,0.01473,0.15023,0.58894,-0.23535,0.42677,-0.64470,
1787040632433339136,4.65465,-0.01087,0.14831,0.59348,-0.22774,0.41922,-0.64820,
1787040632500005120,4.75086,-0.03626,0.13567,0.59901,-0.22558,0.40325,-0.65398,
1787040632566673152,4.84567,-0.05972,0.11974,0.60589,-0.22369,0.38769,-0.65769,
1787040632633338880,4.94099,-0.08430,0.11072,0.61423,-0.23054,0.37655,-0.65405,
1787040632700005888,5.03809,-0.10822,0.11022,0.62503,-0.24124,0.36384,-0.64712,
1787040632766673152,5.14119,-0.12706,0.12427,0.63491,-0.25576,0.35241,-0.63818,
1787040632833338112,5.25530,-0.14483,0.14792,0.63915,-0.27222,0.36118,-0.62204,
1787040632900006144,5.36368,-0.15865,0.16529,0.63717,-0.28914,0.37531,-0.60792,
1787040632966671872,5.47040,-0.16692,0.16630,0.64099,-0.29878,0.36478,-0.60564,
